experiment_id,dependent_measure,independent_measure_pair,condition,student_id,assignment_completed,normalized_student_learning,no_student_prior_skill_builders,no_student_prior_problem_sets,no_student_prior_attempted_problems,no_student_prior_completed_problems,student_prior_started_skill_builder_count,student_prior_skill_builder_percent_completed,student_prior_started_problem_set_count,student_prior_problem_set_percent_completed,student_prior_completed_problem_count,student_prior_median_first_response_time,student_prior_median_time_on_task,student_prior_average_attempt_count,student_prior_average_correctness,class_age_in_days,class_student_count,no_class_prior_skill_builders,no_class_prior_problem_sets,no_class_prior_attempted_problems,no_class_prior_completed_problems,class_prior_started_skill_builder_count,class_prior_skill_builder_percent_completed,class_prior_started_problem_set_count,class_prior_problem_set_percent_completed,class_prior_completed_problem_count,class_prior_median_first_response_time,class_prior_median_time_on_task,class_prior_average_attempt_count,class_prior_average_correctness,teacher_account_age_in_days,opportunity_zone
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,751485,1,0.901357306429516,0,0,0,0,5,1,166,0.981927710843374,1914,26.9985,36.155,1.51253918495298,0.500798722044728,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,751401,1,0.901357306429516,0,0,0,0,4,0.25,154,0.707792207792208,1347,46.854,57.627,1.34892353377877,0.627753303964758,288,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,290,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,750816,0,-0.730140576075781,0,0,0,0,9,0.333333333333333,140,0.585714285714286,961,39.004,49.628,1.35275754422477,0.641791044776119,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,751018,0,-0.730140576075781,0,0,0,0,5,0.6,165,0.933333333333333,1809,54.496,66.544,1.42564953012714,0.615126050420168,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,751098,0,-0.730140576075781,0,0,0,0,5,0.6,157,0.859872611464968,1624,66.1105,86.3295,1.40455665024631,0.572761194029851,285,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,750881,1,2.53285518893481,0,0,0,0,4,0.75,159,0.80503144654088,1608,34.792,39.3005,1.1318407960199,0.8328611898017,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,777782,1,0.901357306429516,0,0,0,0,5,0.6,167,0.916167664670659,1693,58.152,65.076,1.22504430005907,0.776867030965392,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,750884,1,-0.730140576075781,0,0,0,0,5,1,163,0.895705521472393,1732,52.6375,55.305,1.15415704387991,0.775816416593116,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,750738,1,-0.730140576075781,0,0,0,0,5,1,165,0.963636363636364,1839,32.433,36.628,1.20228384991843,0.781223805532272,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,751004,0,-0.730140576075781,0,0,0,0,5,0.8,150,0.773333333333333,1518,69.7475,74.639,1.16732542819499,0.822927328556806,284,40,0,0,0,0,315,51.5873015873016,11920,75.1258389261745,43078,40.3415,48.13,1.33165420864478,0.631152735722836,287,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,739738,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,7,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,9,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,682224,0,-0.730140576075781,0,1,0,0,1,1,0,,8,61.1775,72.552,1.5,0.5,3,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,682561,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,3,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,684124,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,3,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,685644,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,686115,1,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,686347,1,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,689383,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,689239,1,2.53285518893481,0,1,0,0,1,1,0,,3,86.469,86.475,1,1,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,687214,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,687374,0,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,687538,0,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,680394,1,2.53285518893481,1,1,1,1,0,,0,,0,,,,,3,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,680482,0,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,3,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,667903,1,0.901357306429516,1,0,0,0,0,,1,1,12,315.3645,315.3665,1.16666666666667,0.75,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,692049,1,-0.730140576075781,0,1,0,0,1,1,0,,6,29.2015,30.297,1.16666666666667,0.833333333333333,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,665621,1,-0.730140576075781,0,0,0,0,1,0,1,1,10,64.3815,71.0785,1.4,0.5,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,692370,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,745716,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,8,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,9,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,744416,1,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,8,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,9,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,731246,1,-0.730140576075781,0,1,0,0,1,1,0,,7,15.037,15.039,1.14285714285714,0.714285714285714,6,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,8,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,653280,1,0.901357306429516,1,0,0,0,0,,1,1,9,104.83,104.833,1.11111111111111,0.888888888888889,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,5,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,715630,1,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,6,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,7,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,714381,1,0.901357306429516,1,1,1,1,0,,0,,0,,,,,5,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,7,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,699517,0,-0.730140576075781,1,1,1,1,0,,0,,0,,,,,4,31,0,0,0,0,6.4516129032258,50,9.6774193548387,100,38,156.793,184.2495,1.34210526315789,0.631578947368421,6,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660398,0,-0.730140576075781,0,0,0,0,1,1,1,1,8,53.5595,55.3785,1.75,0.625,42,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,45,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660400,1,0.901357306429516,0,0,0,0,1,1,2,1,11,108.285,160.16,1.27272727272727,0.818181818181818,40,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,43,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,660555,0,-0.730140576075781,0,0,0,0,3,0.666666666666667,8,0.625,63,121.106,145.888,1.26984126984127,0.464285714285714,171,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,174,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660274,0,-0.730140576075781,0,0,0,0,1,1,2,1,15,95.001,150.656,2.06666666666667,0.4,33,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,36,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,660291,0,-0.730140576075781,0,0,0,0,1,1,2,1,12,194.4955,222.1785,1.58333333333333,0.583333333333333,33,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,36,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,660300,1,2.53285518893481,0,0,0,0,2,1,9,0.888888888888889,66,70.475,72.519,1.31818181818182,0.811320754716981,171,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,174,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660318,1,-0.730140576075781,0,0,0,0,1,1,2,1,11,133.39,133.649,1.18181818181818,0.818181818181818,33,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,36,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660319,0,-0.730140576075781,0,0,0,0,1,1,2,1,11,66.692,78.49,1.27272727272727,0.818181818181818,34,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,37,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660326,0,-0.730140576075781,0,0,0,0,1,1,2,1,11,47.411,47.417,1,1,33,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,36,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660340,0,-0.730140576075781,0,0,0,0,4,0.75,6,0.666666666666667,47,62.104,74.559,1.74468085106383,0.5,171,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,174,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660343,0,-0.730140576075781,0,0,0,0,1,1,2,1,11,170.026,191.877,1.27272727272727,0.818181818181818,33,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,36,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,660347,0,-0.730140576075781,0,0,0,0,1,1,2,1,14,65.999,83.278,1.28571428571429,0.857142857142857,34,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,37,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,660355,0,-0.730140576075781,0,0,0,0,1,1,2,1,11,303.015,303.08,2.09090909090909,0.545454545454545,33,21,0,0,0,0,95.2380952380952,90,180.952380952381,100,245,85.924,96.853,1.59591836734694,0.653061224489796,36,No
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,676667,1,-0.730140576075781,0,0,0,0,12,0.5,74,0.702702702702703,492,35.8055,49.9495,1.71138211382114,0.523809523809524,240,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,676640,0,-0.730140576075781,0,0,0,0,11,0.727272727272727,90,0.811111111111111,538,44.125,52.1215,1.26951672862454,0.641975308641975,239,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,676618,1,-0.730140576075781,0,0,0,0,15,0.866666666666667,111,0.927927927927928,781,37.021,45.177,1.60179257362356,0.441860465116279,240,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,676612,0,-0.730140576075781,0,0,0,0,16,0.4375,103,0.601941747572815,543,46.514,63.831,1.64825046040516,0.455847255369928,239,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,676586,1,-0.730140576075781,0,0,0,0,18,0.722222222222222,107,0.822429906542056,735,21.645,34.077,2.01632653061224,0.407718120805369,240,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,676940,1,-0.730140576075781,0,0,0,0,17,0.941176470588235,119,0.949579831932773,845,47.059,56.951,1.43313609467456,0.617511520737327,240,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,752943,0,-0.730140576075781,0,0,0,0,17,0.823529411764706,95,0.747368421052632,561,30.825,37.242,1.32442067736185,0.471111111111111,268,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,272,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,753047,1,0.901357306429516,0,0,0,0,7,0.714285714285714,29,0.482758620689655,138,73.0795,87.341,1.63768115942029,0.566371681415929,243,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,246,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,702563,1,2.53285518893481,0,0,0,0,6,0.833333333333333,95,0.894736842105263,604,37.4925,44.8765,1.41390728476821,0.652078774617068,242,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,246,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,810700,1,0.901357306429516,0,0,0,0,10,0.5,43,0.511627906976744,254,22.3985,35.8305,1.6496062992126,0.429245283018868,240,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,754633,0,-0.730140576075781,0,0,0,0,15,0.6,71,0.549295774647887,316,33.42,46.0825,1.65506329113924,0.456273764258555,239,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,676797,1,-0.730140576075781,0,0,0,0,16,0.875,47,0.74468085106383,323,47.442,56.746,1.47678018575851,0.640926640926641,249,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,253,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,676698,1,-0.730140576075781,0,0,0,0,15,0.8,68,0.544117647058823,347,39.907,49.614,1.38040345821326,0.636690647482014,239,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,676818,1,-0.730140576075781,0,0,0,0,7,0.857142857142857,85,0.8,478,18.77,29.6205,1.36610878661088,0.322666666666667,239,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,815864,0,-0.730140576075781,0,0,0,0,11,0.818181818181818,53,0.641509433962264,301,47.903,60.283,1.50498338870432,0.492063492063492,240,25,0,0,0,0,1068,72.6591760299626,7196,76.2645914396887,10714,35.5315,45.705,1.50252006720179,0.511121741210237,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,742012,0,-0.730140576075781,0,0,0,0,14,0.642857142857143,80,0.75,460,41.568,52.5985,1.46739130434783,0.345744680851064,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,671421,1,0.901357306429516,0,0,0,0,16,0.5,105,0.857142857142857,772,28.7935,41.108,1.46373056994819,0.362012987012987,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,929034,0,-0.730140576075781,0,0,0,0,8,0.5,37,0.72972972972973,229,52.187,83.835,1.80786026200873,0.326530612244898,240,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,671441,0,-0.730140576075781,0,0,0,0,16,0.5,59,0.423728813559322,250,84.4445,101.446,1.6,0.57487922705314,268,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,272,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,778208,0,-0.730140576075781,0,0,0,0,12,0.416666666666667,67,0.492537313432836,234,41.3935,49.391,1.44871794871795,0.576470588235294,240,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,675076,1,0.901357306429516,0,0,0,0,16,1,117,0.982905982905983,888,29.7095,38.072,1.42454954954955,0.692307692307692,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,816377,0,-0.730140576075781,0,0,0,0,11,0.090909090909091,38,0.605263157894737,286,29.6995,45.3845,1.61188811188811,0.281746031746032,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,673376,1,0.901357306429516,0,0,0,0,17,0.882352941176471,97,0.670103092783505,602,39.241,44.4795,1.34717607973422,0.618852459016393,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,717162,1,-0.730140576075781,0,0,0,0,14,0.5,54,0.796296296296296,380,30.534,36.821,1.46315789473684,0.386885245901639,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,736917,0,-0.730140576075781,0,0,0,0,12,0.416666666666667,65,0.630769230769231,366,35.7635,45.913,1.41256830601093,0.302405498281787,240,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,244,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,671493,0,-0.730140576075781,0,0,0,0,17,0.705882352941176,117,0.965811965811966,877,13.103,22.167,1.30558722919042,0.219476744186046,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,670922,1,-0.730140576075781,0,0,0,0,16,0.5625,49,0.489795918367347,185,49.765,69.792,1.40540540540541,0.480263157894737,242,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,246,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,671274,1,0.901357306429516,0,0,0,0,16,0.75,115,0.930434782608696,830,28.9085,36.2115,1.37831325301205,0.353677621283255,241,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,245,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,671306,0,-0.730140576075781,0,0,0,0,14,0.5,53,0.283018867924528,201,33.53,49.066,1.54726368159204,0.331491712707182,243,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,246,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,774442,0,-0.730140576075781,0,0,0,0,18,0.5,111,0.783783783783784,810,15.3905,26.262,1.51358024691358,0.222713864306785,239,23,0,0,0,0,1273.91304347826,60.7508532423208,7365.21739130435,69.8937426210153,9948,29.3055,38.6355,1.49155609167672,0.39063670411985,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,683601,1,-0.730140576075781,0,0,0,0,16,0.75,94,0.670212765957447,552,14.5825,20.244,1.5,0.406392694063927,239,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,900749,0,-0.730140576075781,0,0,0,0,11,0.636363636363636,43,0.604651162790698,242,43.0675,57.523,1.63636363636364,0.376190476190476,239,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,746874,1,-0.730140576075781,0,0,0,0,19,0.789473684210526,90,0.788888888888889,572,30.8895,37.554,1.35314685314685,0.583518930957684,254,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,258,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,847470,0,-0.730140576075781,0,0,0,0,10,0.4,23,0.695652173913043,222,27.769,43.5375,1.85585585585586,0.292307692307692,256,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,260,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,762421,1,-0.730140576075781,0,0,0,0,18,0.444444444444444,86,0.604651162790698,448,21.0485,31.9515,1.73660714285714,0.34020618556701,242,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,246,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,739403,1,0.901357306429516,0,0,0,0,16,0.8125,101,0.554455445544555,454,35.462,41.0505,1.32378854625551,0.505291005291005,239,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,692567,0,-0.730140576075781,0,0,0,0,16,0.5,88,0.727272727272727,511,31.654,44.942,1.63796477495108,0.348780487804878,239,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,692781,1,0.901357306429516,0,0,0,0,11,0.727272727272727,67,0.567164179104478,275,45.961,56.737,1.46909090909091,0.595652173913043,239,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,243,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,0,683633,0,-0.730140576075781,0,0,0,0,15,0.666666666666667,81,0.802469135802469,494,19.9085,26.871,1.42712550607287,0.426735218508997,242,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,246,
PSA2KMP,posttest,Non-Adaptive vs. Adaptive,1,760534,0,-0.730140576075781,0,0,0,0,11,0.363636363636364,60,0.716666666666667,300,21.9865,31.322,1.35333333333333,0.229508196721311,240,24,0,0,0,0,1395.83333333333,62.3880597014925,8416.66666666666,75.1485148514851,11794,26.897,36.353,1.52153637442768,0.423028124339184,244,
