seed,eval_version,model,label,task_key,experiment_id,independent_measure_pair,dependent_measure,category,n,n0,n1,true_value_t0,true_value_t1,model_value_t0,model_value_t1,true_ate,true_ate_normalized,ate_hat,ate_error,ate_abs_err,ate_squared_err,error,abs_error,squared_error,fixed_policy_value_abs_err,policy_selected_arm,oracle_best_arm,policy_value_hat,policy_value_true,oracle_policy_value,policy_value_abs_err,policy_regret,pehe,pehe_supported
42,2,scm_causal,SCM-Causal,256017||Control vs. Experiment||completion,256017,Control vs. Experiment,completion,Control,412,199,213,0.8492462311557789,0.8779342723004695,0.8753478411331918,0.8861721001782463,0.02868804114469059,0.02868804114469059,0.010824259045054574,-0.017863782099636016,0.017863782099636016,0.00031911471090327614,-0.017863782099636016,0.017863782099636016,0.00031911471090327614,0.017169718927594835,1,1,0.8861721001782463,0.8779342723004695,0.8779342723004695,0.008237827877776827,0.0,,0
42,2,scm_causal,SCM-Causal,256027||Control vs. Experiment||completion,256027,Control vs. Experiment,completion,Control,335,165,170,0.9212121212121213,0.888235294117647,0.9039452396222015,0.8851068752915112,-0.03297682709447425,-0.03297682709447425,-0.018838364330690305,0.014138462763783943,0.014138462763783943,0.0001998961293229051,0.014138462763783943,0.014138462763783943,0.0001998961293229051,0.010197650208027764,0,0,0.9039452396222015,0.9212121212121213,0.9212121212121213,0.017266881589919736,0.0,,0
42,2,scm_causal,SCM-Causal,259379||Control vs. Experiment||completion,259379,Control vs. Experiment,completion,Control,497,239,258,0.5355648535564853,0.4844961240310077,0.5000979387064575,0.4881815612915776,-0.051068729525477585,-0.051068729525477585,-0.011916377414879886,0.0391523521105977,0.0391523521105977,0.0015329066757922242,0.0391523521105977,0.0391523521105977,0.0015329066757922242,0.01957617605529885,0,0,0.5000979387064575,0.5355648535564853,0.5355648535564853,0.03546691485002784,0.0,,0
42,2,scm_causal,SCM-Causal,263015||Control vs. Experiment||completion,263015,Control vs. Experiment,completion,Control,704,360,344,0.8805555555555555,0.875,0.915726054798473,0.8881573243574663,-0.005555555555555536,-0.005555555555555536,-0.027568730441006717,-0.02201317488545118,0.02201317488545118,0.0004845798685374586,-0.02201317488545118,0.02201317488545118,0.0004845798685374586,0.024163911800191895,0,0,0.915726054798473,0.8805555555555555,0.8805555555555555,0.035170499242917486,0.0,,0
42,2,scm_causal,SCM-Causal,263052||Control vs. Experiment||completion,263052,Control vs. Experiment,completion,Control,523,267,256,0.6254681647940075,0.6171875,0.6542818787904816,0.6232428760419156,-0.008280664794007464,-0.008280664794007464,-0.03103900274856597,-0.022758337954558505,0.022758337954558505,0.0005179419464538982,-0.022758337954558505,0.022758337954558505,0.0005179419464538982,0.01743454501919489,0,0,0.6542818787904816,0.6254681647940075,0.6254681647940075,0.028813713996474144,0.0,,0
42,2,scm_causal,SCM-Causal,263057||Control vs. Experiment||completion,263057,Control vs. Experiment,completion,Control,136,69,67,0.9130434782608695,0.8656716417910447,0.8451725454891429,0.8287150439094094,-0.04737183646982479,-0.04737183646982479,-0.01645750157973347,0.030914334890091322,0.030914334890091322,0.0009556961016967176,0.030914334890091322,0.030914334890091322,0.0009556961016967176,0.05241376532668096,0,0,0.8451725454891429,0.9130434782608695,0.9130434782608695,0.06787093277172662,0.0,,0
42,2,scm_causal,SCM-Causal,263109||Control vs. Experiment||completion,263109,Control vs. Experiment,completion,Control,428,231,197,0.922077922077922,0.9086294416243654,0.9340947231399679,0.9352253708883981,-0.013448480453556622,-0.013448480453556622,0.0011306477484301913,0.014579128201986813,0.014579128201986813,0.00021255097912996725,0.014579128201986813,0.014579128201986813,0.00021255097912996725,0.01930636516303924,1,0,0.9352253708883981,0.9086294416243654,0.922077922077922,0.026595929264032647,0.013448480453556622,,0
42,2,scm_causal,SCM-Causal,263115||Control vs. Experiment||completion,263115,Control vs. Experiment,completion,Control,754,370,384,0.8324324324324325,0.8203125,0.8315245934443385,0.81557507097563,-0.012119932432432479,-0.012119932432432479,-0.01594952246870851,-0.0038295900362760316,0.0038295900362760316,1.4665759845944656e-05,-0.0038295900362760316,0.0038295900362760316,1.4665759845944656e-05,0.0028226340062320054,0,0,0.8315245934443385,0.8324324324324325,0.8324324324324325,0.0009078389880939897,0.0,,0
42,2,scm_causal,SCM-Causal,293151||Control vs. Experiment||completion,293151,Control vs. Experiment,completion,Control,1259,649,610,0.8628659476117103,0.8754098360655738,0.8765374654053316,0.8760938818630858,0.01254388845386345,0.01254388845386345,-0.00044358354224582897,-0.012987471996109279,0.012987471996109279,0.00016867442884972275,-0.012987471996109279,0.012987471996109279,0.00016867442884972275,0.007177781795566662,0,1,0.8765374654053316,0.8628659476117103,0.8754098360655738,0.013671517793621302,0.01254388845386345,,0
42,2,scm_causal,SCM-Causal,303899||Control vs. Experiment||completion,303899,Control vs. Experiment,completion,Control,1917,956,961,0.9361924686192469,0.9292403746097815,0.950062990064228,0.9441315318124022,-0.006952094009465393,-0.006952094009465393,-0.0059314582518258385,0.0010206357576395542,0.0010206357576395542,1.0416973497724667e-06,0.0010206357576395542,0.0010206357576395542,1.0416973497724667e-06,0.014380839323800909,0,0,0.950062990064228,0.9361924686192469,0.9361924686192469,0.013870521444981132,0.0,,0
42,2,scm_causal,SCM-Causal,377658||Control vs. Experiment||completion,377658,Control vs. Experiment,completion,Control,429,201,228,0.9701492537313433,0.9473684210526315,0.947448445922567,0.943717476371285,-0.022780832678711782,-0.022780832678711782,-0.0037309695512820484,0.019049863127429734,0.019049863127429734,0.000362897285173807,0.019049863127429734,0.019049863127429734,0.000362897285173807,0.013175876245061391,0,0,0.947448445922567,0.9701492537313433,0.9701492537313433,0.022700807808776258,0.0,,0
42,2,scm_causal,SCM-Causal,377938||Control vs. Experiment||completion,377938,Control vs. Experiment,completion,Control,426,215,211,0.9255813953488372,0.919431279620853,0.9102003070670115,0.9207666244865024,-0.0061501157279841845,-0.0061501157279841845,0.010566317419490878,0.016716433147475063,0.016716433147475063,0.00027943913717400304,0.016716433147475063,0.016716433147475063,0.00027943913717400304,0.008358216573737531,1,0,0.9207666244865024,0.919431279620853,0.9255813953488372,0.001335344865649346,0.0061501157279841845,,0
42,2,rcgan,RCGAN,226210||Control vs. Experiment||completion,226210,Control vs. Experiment,completion,Control,1185,607,578,0.6803953871499177,0.6349480968858131,0.7178887604661128,0.6823217464398734,-0.045447290264104545,-0.045447290264104545,-0.03556701402623941,0.009880276237865138,0.009880276237865138,9.761985853652248e-05,0.009880276237865138,0.009880276237865138,9.761985853652248e-05,0.042433511435127746,0,0,0.7178887604661128,0.6803953871499177,0.6803953871499177,0.03749337331619518,0.0,,0
42,2,rcgan,RCGAN,237447||Control vs. Experiment||completion,237447,Control vs. Experiment,completion,Control,692,329,363,0.9848024316109423,0.9586776859504132,0.9789896176729588,0.978510421135522,-0.026124745660529025,-0.026124745660529025,-0.0004791965374367768,0.02564554912309225,0.02564554912309225,0.0006576941898249376,0.02564554912309225,0.02564554912309225,0.0006576941898249376,0.012822774561546124,0,0,0.9789896176729588,0.9848024316109423,0.9848024316109423,0.0058128139379834964,0.0,,0
42,2,rcgan,RCGAN,241501||Control vs. Experiment||completion,241501,Control vs. Experiment,completion,Control,381,188,193,0.8936170212765957,0.8497409326424871,0.8819658574782644,0.8853713308419455,-0.043876088634108634,-0.043876088634108634,0.003405473363681133,0.04728156199778977,0.04728156199778977,0.0022355461049508377,0.04728156199778977,0.04728156199778977,0.0022355461049508377,0.023640780998894884,1,0,0.8853713308419455,0.8497409326424871,0.8936170212765957,0.03563039819945846,0.043876088634108634,,0
42,2,rcgan,RCGAN,241622||Control vs. Experiment||completion,241622,Control vs. Experiment,completion,Control,627,338,289,0.8816568047337278,0.8373702422145328,0.8334112091307815,0.8275071528919956,-0.04428656251919494,-0.04428656251919494,-0.005904056238785871,0.03838250628040907,0.03838250628040907,0.0014732167883656415,0.03838250628040907,0.03838250628040907,0.0014732167883656415,0.029054342462741745,0,0,0.8334112091307815,0.8816568047337278,0.8816568047337278,0.04824559560294628,0.0,,0
42,2,rcgan,RCGAN,243393||Control vs. Experiment||completion,243393,Control vs. Experiment,completion,Control,1797,910,887,0.7329670329670329,0.7170236753100339,0.7135997468654355,0.7279179763581664,-0.015943357656999058,-0.015943357656999058,0.014318229492730872,0.03026158714972993,0.03026158714972993,0.0009157636568206996,0.03026158714972993,0.03026158714972993,0.0009157636568206996,0.015130793574864965,1,0,0.7279179763581664,0.7170236753100339,0.7329670329670329,0.010894301048132493,0.015943357656999058,,0
